year,day,longitude,latitude,picoeukaryotes,Temperature,PAR,NO3
1996,311,180,0.01,8027,28.296,26.446,1.655
1996,311,180,0.01,7191,28.088,13.508,1.841
1996,311,180,0.01,7536,28.018,7.3791,2.164
1996,311,180,0.01,6964,27.929,3.5241,2.412
1996,311,180,0.01,6245,27.874,1.9251,2.112
1996,311,180,0.01,6655,27.852,0.98331,3.02
1996,311,180,0.01,6536,27.821,0.50225,2.771
1996,311,180,0.01,5509,27.741,0.23987,3.861
1996,311,180,0.01,3027,27.484,0.06258,5.142
1996,311,180,0.01,7164,28.113,42.326,1.903
1996,311,180,0.01,7173,28.122,26.446,1.677
1996,311,180,0.01,6518,28.119,12.63,2.21
1996,311,180,0.01,6873,28.058,6.8996,1.851
1996,311,180,0.01,6755,28.048,3.769,2.638
1996,311,180,0.01,6600,27.986,1.8,2.112
1996,311,180,0.01,4973,27.934,0.91942,3.122
1996,311,180,0.01,5282,27.901,0.46962,3.335
1996,311,180,0.01,5173,27.848,0.25654,3.721
1996,311,180,0.01,3036,27.667,0.058514,5.048
1996,311,180,0.01,782,26.605,0.015266,8.626
1996,311,180.42,0.01,5009,28.326,42.386,1.677
1996,311,180.42,0.01,6436,28.228,24.151,1.677
1996,311,180.42,0.01,7255,28.08,12.826,1.745
1996,311,180.42,0.01,6973,28.01,5.9182,1.851
1996,311,180.42,0.01,7145,27.957,3.1431,2.112
1996,311,180.42,0.01,7127,27.885,1.4503,2.112
1996,311,180.42,0.01,6809,27.853,0.71792,2.112
1996,311,180.42,0.01,6927,27.821,0.35539,2.771
1996,311,180.42,0.01,5600,27.77,0.17593,2.771
1996,311,180.42,0.01,3891,27.625,0.043112,3.738
1996,311,180.42,0.02,7773,28.221,42.386,1.475
1996,311,180.42,0.02,5518,28.212,25.91,1.677
1996,311,180.42,0.02,6191,28.099,12.826,1.695
1996,311,180.42,0.02,7882,28.008,6.3493,1.851
1996,311,180.42,0.02,6409,27.92,2.9297,2.32
1996,311,180.42,0.02,7373,27.868,1.5559,2.112
1996,311,180.42,0.02,6273,27.859,0.71792,3.304
1996,311,180.42,0.02,5627,27.806,0.38128,2.771
1996,311,180.42,0.02,4227,27.747,0.17593,3.899
1996,311,180.42,0.02,2382,27.444,0.046252,5.431
1996,311,180.42,0.02,573,25.497,0.011334,8.779
1996,312,179.53,-0.03,6236,28.34,40.763,2.127
1996,312,179.53,-0.03,6027,28.307,22.9,1.677
1996,312,179.53,-0.03,6391,28.113,11.97,2.198
1996,312,179.53,-0.03,6118,28.049,5.8218,1.851
1996,312,179.53,-0.03,6109,28.003,2.8315,2.608
1996,312,179.53,-0.03,6036,27.967,1.3771,2.112
1996,312,179.53,-0.03,5182,27.907,0.62321,3.24
1996,312,179.53,-0.03,5236,27.884,0.32576,3.376
1996,312,179.53,-0.03,4927,27.819,0.15844,3.8
1996,312,179.53,-0.03,3509,27.508,0.037479,5.15
1996,312,179.53,-0.03,964,26.595,0.0076753,7.659
1996,312,179.57,-0.03,6045,28.267,40.763,1.677
1996,312,179.57,-0.03,6127,28.218,24.611,1.677
1996,312,179.57,-0.03,6964,28.092,11.138,1.745
1996,312,179.57,-0.03,6100,28.052,6.257,1.851
1996,312,179.57,-0.03,6045,28.015,3.0432,1.851
1996,312,179.57,-0.03,6036,27.964,1.3771,2.112
1996,312,179.57,-0.03,6036,27.935,0.71986,2.112
1996,312,179.57,-0.03,5482,27.868,0.32576,2.771
1996,312,179.57,-0.03,4255,27.816,0.15844,2.771
1996,312,179.57,-0.03,2700,27.642,0.037479,3.738
1996,312,179.57,-0.03,782,26.795,0.0095282,6.575
1996,312,180.42,0,8582,28.095,43.155,2.197
1996,312,180.42,0,6455,28.095,25.575,1.677
1996,312,180.42,0,6764,28.1,13.299,2.265
1996,312,180.42,0,6955,28.1,7.3824,1.851
1996,312,180.42,0,6345,28.047,3.3681,2.425
1996,312,180.42,0,6045,27.969,1.996,2.112
1996,312,180.42,0,5109,27.932,0.9722,2.996
1996,312,180.42,0,5655,27.894,0.57616,3.201
1996,312,180.42,0,3982,27.818,0.28063,3.708
1996,312,180.42,0,3355,27.708,0.075876,4.391
1996,312,180.42,0,2373,27.022,0.020515,6.628
1996,312,180.42,0,136,21.691,0.0027017,11.112
1996,312,180.46,0,4845,28.225,43.155,1.677
1996,312,180.46,0,5582,28.219,27.304,1.677
1996,312,180.46,0,5018,28.187,15.157,1.745
1996,312,180.46,0,4827,28.105,8.4139,1.851
1996,312,180.46,0,5918,28.055,4.3751,1.851
1996,312,180.46,0,5882,27.993,2.1309,2.112
1996,312,180.46,0,5782,27.957,1.1829,2.112
1996,312,180.46,0,5118,27.913,0.6151,2.771
1996,312,180.46,0,2500,27.851,0.26286,2.771
1996,312,180.46,0,1264,27.653,0.066573,3.738
1996,312,180.46,0,918,27.213,0.019216,6.575
1996,312,180.46,0,209,22.141,0.0028843,9.777
1996,312,180.46,0,8073,28.164,40.423,1.677
1996,312,180.46,0,6973,28.154,25.575,1.677
1996,312,180.46,0,8591,28.151,13.299,1.745
1996,312,180.46,0,8245,28.126,7.3824,1.851
1996,312,180.46,0,8000,28.011,3.8387,2.112
1996,312,180.46,0,6918,27.978,1.8697,2.112
1996,312,180.46,0,6964,27.929,0.91065,2.112
1996,312,180.46,0,5718,27.883,0.47352,2.771
1996,312,180.46,0,5255,27.858,0.28063,2.771
1996,312,180.46,0,4036,27.76,0.075876,3.738
1996,312,180.46,0,1464,27.302,0.020515,6.575
1996,312,180.46,0,209,22.166,0.0028843,9.777
1996,312,180.46,0,9273,28.04,40.423,1.677
1996,312,180.46,0,8945,28.033,27.304,1.677
1996,312,180.46,0,8245,28.035,14.197,1.745
1996,312,180.46,0,7227,28.023,7.3824,1.851
1996,312,180.46,0,7209,28,3.1548,2.112
1996,312,180.46,0,6945,27.948,1.996,2.112
1996,312,180.46,0,6409,27.898,0.9722,2.112
1996,312,180.46,0,5509,27.857,0.57616,2.771
1996,312,180.46,0,4200,27.797,0.28063,2.771
1996,312,180.46,0,2873,27.649,0.075876,3.738
1996,312,180.46,0,1645,26.278,0.020515,6.575
1996,312,180.46,0,173,20.99,0.0028843,9.777
1996,313,179.51,-0.02,4836,28.156,42.579,1.677
1996,313,179.51,-0.02,5400,28.15,26.875,1.677
1996,313,179.51,-0.02,6173,28.113,13.041,1.745
1996,313,179.51,-0.02,9391,28.039,6.7578,1.851
1996,313,179.51,-0.02,8555,27.99,3.2791,2.112
1996,313,179.51,-0.02,8364,27.958,1.8147,2.112
1996,313,179.51,-0.02,7109,27.925,1.0043,2.112
1996,313,179.51,-0.02,6173,27.911,0.5558,2.771
1996,313,179.51,-0.02,4200,27.872,0.2697,2.771
1996,313,179.51,-0.02,3227,27.761,0.072424,3.738
1996,313,179.51,-0.02,1745,27.506,0.018211,6.575
1996,313,179.51,-0.02,664,22.076,0.0027065,9.777
1996,313,179.57,-0.01,10182,28.411,42.579,2.253
1996,313,179.57,-0.01,11964,28.209,25.165,1.677
1996,313,179.57,-0.01,11209,28.077,13.927,2.37
1996,313,179.57,-0.01,12900,28.033,6.7578,1.851
1996,313,179.57,-0.01,12027,27.997,3.7399,2.697
1996,313,179.57,-0.01,11473,27.963,1.938,2.112
1996,313,179.57,-0.01,7827,27.928,1.0043,3.01
1996,313,179.57,-0.01,8073,27.894,0.48733,3.282
1996,313,179.57,-0.01,7809,27.86,0.2697,3.529
1996,313,179.57,-0.01,6036,27.743,0.072424,4.43
1996,313,179.57,-0.01,1845,27.115,0.018211,7.021
1996,313,179.57,-0.01,327,21.866,0.002373,10.863
1996,313,180,0,7627,28.254,46.07,1.677
1996,313,180,0,5809,28.154,24.244,1.677
1996,313,180,0,6827,28.054,13.702,1.745
1996,313,180,0,6191,27.987,6.7141,1.851
1996,313,180,0,5245,27.954,3.0635,2.112
1996,313,180,0,5473,27.919,1.5011,2.112
1996,313,180,0,4727,27.884,0.73558,2.112
1996,313,180,0,4055,27.826,0.36045,2.771
1996,313,180,0,3855,27.791,0.16446,2.771
1996,313,180,0,2455,27.481,0.04241,3.738
1996,313,180,0,418,24.937,0.010183,6.575
1996,313,180.46,0,5364,28.26,43.485,1.677
1996,313,180.46,0,4900,28.242,28.393,1.677
1996,313,180.46,0,6364,28.069,12.104,1.745
1996,313,180.46,0,6509,28.038,6.3858,1.851
1996,313,180.46,0,7073,28.003,3.138,2.112
1996,313,180.46,0,6200,27.934,0.75775,2.112
1996,313,180.46,0,5627,27.916,0.42921,2.771
1996,313,180.46,0,5482,27.887,0.22645,2.771
1996,313,180.46,0,3236,27.75,0.044184,3.738
1996,313,180.46,0,2745,27.129,0.009256,6.575
1996,313,180.46,0,1536,21.956,0.0013593,9.777
1996,313,180.5,0,10655,28.22,46.482,1.635
1996,313,180.5,0,10964,28.22,24.393,1.605
1996,313,180.5,0,11445,28.215,12.801,1.849
1996,313,180.5,0,8818,28.159,6.253,1.77
1996,313,180.5,0,7927,28.02,3.0545,2.428
1996,313,180.5,0,6245,27.806,0.72888,3.06
1996,313,180.5,0,4564,27.817,0.35605,3.06
1996,313,180.5,0,5736,27.819,0.17393,3.416
1996,313,180.5,0,2555,27.737,0.041504,4.414
1996,313,180.5,0,982,26.464,0.0085817,7.796
1996,313,180.5,0,100,21.767,0.0011545,10.446
1996,314,180.45,1,6126,28.584,46.501,0.943
1996,314,180.45,1,6484,28.589,26.583,1.246
1996,314,180.45,1,6272,28.592,13.214,0.951
1996,314,180.45,1,6367,28.591,6.5687,1.393
1996,314,180.45,1,6455,28.574,3.5016,1.009
1996,314,180.45,1,7127,28.504,1.7406,1.243
1996,314,180.45,1,5892,28.306,0.86524,1.929
1996,314,180.45,1,3004,28.022,0.19936,3.481
1996,314,180.45,1,2149,27.767,0.045936,4.744
1996,314,180.45,1,599,26.738,0.010584,7.921
1996,314,180.45,1,117,21.219,0.0016034,10.252
1996,314,180.52,2,5724,28.616,41.587,0.663
1996,314,180.52,2,5841,28.612,29.665,0.739
1996,314,180.52,2,5351,28.608,19.215,0.706
1996,314,180.52,2,4905,28.583,6.9747,0.886
1996,314,180.52,2,4912,28.536,4.3047,1.106
1996,314,180.52,2,3392,28.455,2.6569,1.417
1996,314,180.52,2,2522,28.104,1.1146,2.646
1996,314,180.52,2,2537,27.972,0.4246,4.094
1996,314,180.52,2,227,27.664,0.16974,5.065
1996,314,180.52,2,241,25.733,0.036236,6.53
1996,315,180.48,3,4393,28.664,40.773,0.516
1996,315,180.48,3,4839,28.664,31.626,0.523
1996,315,180.48,3,4254,28.666,22.001,0.53
1996,315,180.48,3,4481,28.667,14.76,0.574
1996,315,180.48,3,4503,28.67,10.647,0.539
1996,315,180.48,3,4181,28.644,7.1428,0.572
1996,315,180.48,3,3048,28.629,4.9689,0.692
1996,315,180.48,3,3260,28.406,3.4567,1.13
1996,315,180.48,3,2529,28.109,2.4935,2.389
1996,315,180.48,3,1703,28.003,1.2067,3.341
1996,315,180.48,3,497,27.836,0.58397,4.267
1996,315,180.48,3,66,26.572,0.18959,6.844
1996,315,180.49,4,4759,28.501,42.573,0.852
1996,315,180.49,4,4846,28.502,34.415,0.879
1996,315,180.49,4,4949,28.51,23.302,0.881
1996,315,180.49,4,5329,28.518,15.778,0.319
1996,315,180.49,4,5110,28.522,11.068,0.873
1996,315,180.49,4,5694,28.522,7.4943,0.872
1996,315,180.49,4,5241,28.525,5.0743,0.875
1996,315,180.49,4,5161,28.527,3.6882,0.884
1996,315,180.49,4,4751,28.529,2.6807,0.896
1996,315,180.49,4,4627,28.532,1.4162,1.018
1996,315,180.49,4,2018,28.498,0.69695,1.58
1996,315,180.49,4,358,28.098,0.2493,3.844
1996,315,180.49,4.59,4817,28.957,38.648,0.171
1996,315,180.49,4.59,5614,28.955,29.069,0.167
1996,315,180.49,4.59,5395,28.938,19.352,0.172
1996,315,180.49,4.59,6075,28.934,12.883,0.154
1996,315,180.49,4.59,5080,28.937,8.9329,0.227
1996,315,180.49,4.59,3757,28.925,6.1938,0.343
1996,315,180.49,4.59,5468,28.769,3.959,0.791
1996,315,180.49,4.59,3984,28.686,2.6356,0.836
1996,315,180.49,4.59,3684,28.61,1.7546,0.892
1996,315,180.49,4.59,2683,28.492,0.77763,1.011
1996,315,180.49,4.59,1294,28.406,0.3309,2.181
1996,315,180.49,4.59,373,27.376,0.10169,5.862
1996,316,180.47,6,709,29.447,34.246,0.135
1996,316,180.47,6,819,29.448,26.415,0.134
1996,316,180.47,6,863,29.408,18.229,0.135
1996,316,180.47,6,775,29.392,12.58,0.057
1996,316,180.47,6,1155,29.34,8.6815,0.138
1996,316,180.47,6,1952,29.283,5.9911,0.142
1996,316,180.47,6,2156,29.236,4.2908,0.148
1996,316,180.47,6,2719,28.433,2.8533,0.15
1996,316,180.47,6,3677,28.159,2.0435,0.223
1996,316,180.47,6,3516,27.484,1.3094,0.914
1996,316,180.47,6,2361,26.831,0.93776,1.625
1996,316,180.47,6,1806,26.357,0.60088,2.126
1996,316,180.47,6,1096,25.692,0.4466,2.477
1996,316,180.47,6,117,22.212,0.13629,9.49
1994,267,165,-15,130,25.733,41.233,0.01
1994,267,165,-15,530,25.753,10.574,0.01
1994,267,165,-15,450,25.755,2.8377,0.01
1994,267,165,-15,430,25.65,0.99969,0.01
1994,267,165,-15,520,25.582,0.52975,0.01
1994,267,165,-15,540,25.664,0.38563,0.01
1994,267,165,-15,1770,25.643,0.22376,0.01
1994,267,165,-15,1330,25.074,0.10829,0.01
1994,267,165,-15,540,24.281,0.065748,0.01
1994,267,165,-15,320,23.101,0.029059,0.01
1994,267,165,-15,580,22.312,0.01173,0.01
1994,268,165,-14,370,26.44,39.793,0.01
1994,268,165,-14,510,26.245,19.351,0.01
1994,268,165,-14,420,25.611,7.8579,0.01
1994,268,165,-14,340,25.6,3.0504,0.01
1994,268,165,-14,880,25.546,1.2387,0.01
1994,268,165,-14,840,25.546,0.50302,0.01
1994,268,165,-14,940,25.55,0.32055,0.01
1994,268,165,-14,1130,25.273,0.20427,0.01
1994,268,165,-14,790,24.694,0.082949,0.01
1994,268,165,-14,490,24.111,0.033684,0.01
1994,268,164.59,-12.59,1910,26.733,38.294,0.01
1994,268,164.59,-12.59,1960,26.743,15.166,0.01
1994,268,164.59,-12.59,2570,26.721,5.6882,0.01
1994,268,164.59,-12.59,2600,26.716,1.8117,0.01
1994,268,164.59,-12.59,1190,26.6,0.60932,0.326
1994,268,164.59,-12.59,940,25.612,0.21641,0.01
1994,268,164.59,-12.59,1340,25.601,0.10658,0.01
1994,268,164.59,-12.59,980,25.468,0.058533,0.01
1994,268,164.59,-12.59,640,24.996,0.020789,0.01
1994,268,164.59,-12.59,230,24.064,0.006992,0.01
1994,268,164.59,-12.59,50,22.424,0.0022269,0.01
1994,268,165,-12,7730,26.841,41.502,0.018
1994,268,165,-12,2240,26.847,19.367,0.01
1994,268,165,-12,2470,26.849,7.5538,0.01
1994,268,165,-12,2640,26.786,5.0457,0.01
1994,268,165,-12,2120,26.718,3.0814,0.01
1994,268,165,-12,2640,26.69,2.0583,0.01
1994,268,165,-12,3340,26.567,1.3146,0.01
1994,268,165,-12,4090,26.264,0.8028,0.01
1994,268,165,-12,1150,25.617,0.51274,0.01
1994,268,165,-12,660,25.076,0.20916,0.01
1994,268,165,-12,100,23.104,0.036399,7.964
1994,269,165,-11,1230,27.138,38.064,0.01
1994,269,165,-11,1170,26.993,15.235,0.01
1994,269,165,-11,740,26.98,4.2275,0.01
1994,269,165,-11,2840,26.918,1.247,0.01
1994,269,165,-11,4890,26.62,0.63712,0.01
1994,269,165,-11,3650,26.388,0.3678,0.01
1994,269,165,-11,3050,26.152,0.19975,0.01
1994,269,165,-11,1490,25.659,0.10849,0.01
1994,269,165,-11,750,24.759,0.030104,0.01
1994,269,165,-11,160,22.222,0.005126,0.01
1994,269,165,-10,1890,28.004,40.89,0.01
1994,269,165,-10,1880,28.014,14.001,0.01
1994,269,165,-10,1920,27.956,4.256,0.01
1994,269,165,-10,5140,27.825,1.3731,0.01
1994,269,165,-10,11780,26.772,0.80346,0.01
1994,269,165,-10,4710,26.292,0.37052,0.01
1994,269,165,-10,6020,26.121,0.21681,0.01
1994,269,165,-10,240,24.239,0.038565,0.01
1994,269,165,-10,240,23.835,0.011045,0.01
1994,269,165,-10,220,22.791,0.0033574,0.01
1994,269,165,-10,50,21.714,0.0010206,0.01
1994,269,165,-10,2740,27.899,2.4904,0.01
1994,269,165,-9,2190,28.456,39.955,0.01
1994,269,165,-9,1390,28.453,18.255,0.01
1994,269,165,-9,2030,28.455,6.857,0.053
1994,269,165,-9,5610,28.43,4.0018,0.576
1994,269,165,-9,10180,27.48,2.5757,3.6
1994,269,165,-9,8310,27.305,1.5032,4.85
1994,269,165,-9,5740,27.081,0.96751,6.36
1994,269,165,-9,1980,25.893,0.34606,8.2
1994,269,165,-9,1400,25.227,0.13651,8.52
1994,269,165,-9,750,23.65,0.051279,9.14
1994,269,165,-9,210,22.925,0.019262,9.79
1994,269,165,-9,60,20.894,0.0068896,11.43
1994,269,165,-8,1450,28.491,38.924,0.01
1994,269,165,-8,1460,28.464,17.937,0.01
1994,269,165,-8,1690,28.46,7.5459,0.01
1994,269,165,-8,4160,28.31,4.5709,0.068
1994,269,165,-8,8600,26.744,2.8979,3.66
1994,269,165,-8,2790,26.134,1.1648,8.43
1994,269,165,-8,2070,25.996,0.73846,8.93
1994,269,165,-8,790,25.678,0.49001,9.09
1994,269,165,-8,670,25.018,0.18818,9.88
1994,269,165,-8,440,21.978,0.030402,10.16
1994,269,165,-8,190,19.953,0.01279,11.72
1994,269,165,-8,4440,26.62,1.8372,6.94
1994,270,165,-6.59,1520,28.541,44.119,0.01
1994,270,165,-6.59,1500,28.459,23.269,0.01
1994,270,165,-6.59,1150,28.355,10.962,0.01
1994,270,165,-6.59,970,28.294,7.5239,0.01
1994,270,165,-6.59,3630,28.131,5.1642,0.01
1994,270,165,-6.59,5820,27.896,3.5445,0.01
1994,270,165,-6.59,3290,27.094,2.343,0.01
1994,270,165,-6.59,1530,26.863,1.6082,0.01
1994,270,165,-6.59,320,26.389,1.1901,0.01
1994,270,165,-6.59,490,24.862,0.56065,0.01
1994,270,165,-6.59,160,23.818,0.25437,9.12
1994,270,165,-6.59,160,22.108,0.11983,0.01
1994,270,165,-6.59,60,19.575,0.056454,0.01
1994,270,165,-6,510,29.16,38.374,0.01
1994,270,165,-6,610,29.178,21.527,0.01
1994,270,165,-6,590,29.186,9.9594,0.01
1994,270,165,-6,490,29.246,7.317,0.01
1994,270,165,-6,1420,29.614,4.4335,0.01
1994,270,165,-6,7360,28.687,3.2572,0.01
1994,270,165,-6,6130,28.399,2.0512,0.01
1994,270,165,-6,4770,28.122,1.45,0.01
1994,270,165,-6,3030,27.831,0.98626,0.01
1994,270,165,-6,1500,27.351,0.45629,0.01
1994,270,165,-6,520,25.909,0.21111,0.01
1994,270,165,-6,260,24.492,0.097668,0.01
1994,270,165,-6,190,21.548,0.046962,0.01
1994,270,165,-5,780,29.324,45.254,0.01
1994,270,165,-5,600,29.354,21.716,0.01
1994,270,165,-5,1020,29.906,9.1547,0.01
1994,270,165,-5,2670,29.785,5.9439,0.159
1994,270,165,-5,6540,29.143,3.8592,1.82
1994,270,165,-5,5970,28.199,1.6987,5.26
1994,270,165,-5,2710,27.802,1.0563,6.16
1994,270,165,-5,890,27.041,0.28911,7.6
1994,270,165,-5,430,26.283,0.12726,7.99
1994,270,165,-5,320,24.315,0.051379,9.03
1994,270,165,-5,1560,27.294,0.68583,6.93
1994,271,165,-4,610,29.494,42.906,0.01
1994,271,165,-4,580,29.508,22.373,0.01
1994,271,165,-4,920,29.613,10.009,0.01
1994,271,165,-4,650,30.031,6.8242,0.01
1994,271,165,-4,1570,29.79,4.8344,0.01
1994,271,165,-4,4300,28.581,3.1722,4.17
1994,271,165,-4,2760,27.401,2.2472,6.31
1994,271,165,-4,2930,27.33,1.4746,6.48
1994,271,165,-4,1990,27.114,1.0446,6.77
1994,271,165,-4,1010,26.628,0.46732,7.21
1994,271,165,-4,520,25.739,0.21723,8.57
1994,271,165,-4,260,24.613,0.10492,9.63
1994,271,165,-4,100,21.002,0.046939,13.58
1994,271,165,-3,450,29.191,41.633,0.01
1994,271,165,-3,470,29.199,17.752,0.01
1994,271,165,-3,600,29.198,7.1994,0.01
1994,271,165,-3,520,29.181,4.3605,0.01
1994,271,165,-3,1040,29.11,2.6411,0.01
1994,271,165,-3,4650,28.585,1.5214,0.01
1994,271,165,-3,7010,28.14,0.9215,1.076
1994,271,165,-3,6330,27.212,0.61701,2.97
1994,271,165,-3,4360,26.627,0.35543,5.2
1994,271,165,-3,890,25.568,0.12401,8.53
1994,271,165,-3,390,23.174,0.04327,9.87
1994,271,165,-3,180,22.061,0.017548,11.19
1994,271,165,-3,30,18.643,0.0064374,14.77
1994,271,165,-2,820,29.09,39.453,0.01
1994,271,165,-2,1010,29.097,16.038,0.01
1994,271,165,-2,1930,28.937,5.6111,0.01
1994,271,165,-2,6660,28.291,3.403,0.184
1994,271,165,-2,6580,28.081,2.5209,0.419
1994,271,165,-2,7790,27.76,1.3833,1.061
1994,271,165,-2,3850,27.355,0.79804,2.58
1994,271,165,-2,3110,27.149,0.50881,4.11
1994,271,165,-2,3130,26.558,0.29353,5.42
1994,271,165,-2,910,23.75,0.10796,8.95
1994,271,165,-2,100,21.975,0.039711,10.11
1994,272,164.59,-1,830,29.06,40.855,0.016
1994,272,164.59,-1,900,28.936,17.522,0.01
1994,272,164.59,-1,2850,28.498,6.0813,0.01
1994,272,164.59,-1,2120,28.202,2.1107,0.01
1994,272,164.59,-1,3360,27.99,0.73255,0.869
1994,272,164.59,-1,2840,27.92,0.40933,1.7
1994,272,164.59,-1,1930,24.648,0.25425,9.06
1994,272,164.59,-1,600,22.073,0.083695,10.31
1994,272,164.59,-1,20,19.445,0.027551,10.34
1994,272,164.59,-1,20,18.099,0.010082,12.64
1994,272,164.59,-1,3140,28.298,3.5827,0.01
1994,272,164.59,-1,3770,28.174,1.311,0.132
1994,272,165,0,540,28.909,42.717,0.01
1994,272,165,0,470,28.88,16.926,0.01
1994,272,165,0,690,28.583,5.3209,0.01
1994,272,165,0,630,28.477,1.6727,0.01
1994,272,165,0,2710,28.404,0.49627,0.01
1994,272,165,0,1300,28.309,0.27825,0.02
1994,272,165,0,3240,26.996,0.1653,2.73
1994,272,165,0,1400,27.168,0.087472,9.79
1994,272,165,0,1380,21.783,0.049044,10.12
1994,272,165,0,420,21.2,0.015418,10.59
1994,272,165,0,60,18.288,0.0048468,12.53
1994,272,165,1,520,29.645,41.15,0.01
1994,272,165,1,650,28.91,18.272,0.01
1994,272,165,1,550,28.889,6.9673,0.01
1994,272,165,1,500,28.552,2.5253,0.01
1994,272,165,1,2280,28.437,0.82698,0.01
1994,272,165,1,2970,27.116,0.31534,3.72
1994,272,165,1,1690,23.111,0.18985,9.29
1994,272,165,1,810,22.198,0.12651,9.74
1994,272,165,1,160,18.953,0.016619,11.42
1994,272,165,1,10,17.186,0.0063374,13.26
1994,273,164.59,2.01,500,29.147,41.701,0.01
1994,273,164.59,2.01,430,29.114,21.186,0.01
1994,273,164.59,2.01,680,29.084,9.9392,0.01
1994,273,164.59,2.01,980,28.654,4.4808,0.01
1994,273,164.59,2.01,1780,28.451,3.0086,0.01
1994,273,164.59,2.01,2740,28.439,2.02,0.08
1994,273,164.59,2.01,1590,27.799,1.3563,1.59
1994,273,164.59,2.01,2490,26.29,0.91068,5.67
1994,273,164.59,2.01,1260,24.401,0.41055,8.02
1994,273,164.59,2.01,1010,22.725,0.17091,9.35
1994,273,164.59,2.01,90,20.058,0.077051,10.94
1994,273,164.59,2.01,40,19.065,0.037617,12.54
1994,273,165,3,1130,28.794,38.249,0.01
1994,273,165,3,1070,28.79,17.533,0.01
1994,273,165,3,9400,28.548,7.0032,0.033
1994,273,165,3,4700,28.176,2.6719,0.162
1994,273,165,3,3750,28.101,1.7679,0.184
1994,273,165,3,3330,28.017,1.0672,0.67
1994,273,165,3,3840,27.544,0.6745,2.95
1994,273,165,3,4300,26.609,0.46726,4.6
1994,273,165,3,1410,24.096,0.17827,8.1
1994,273,165,3,410,22.041,0.068014,9.38
1994,273,165,3,70,20.308,0.027167,10.64
1994,273,165,3.59,840,28.87,36.957,0.01
1994,273,165,3.59,640,28.86,16.703,0.01
1994,273,165,3.59,1180,28.199,6.8755,0.01
1994,273,165,3.59,2740,27.938,2.5778,0.02
1994,273,165,3.59,4500,27.194,1.693,2.03
1994,273,165,3.59,3450,26.053,1.0611,3.21
1994,273,165,3.59,2840,25.466,0.66509,5.32
1994,273,165,3.59,1090,25.133,0.41686,7.13
1994,273,165,3.59,530,24.215,0.15629,8.26
1994,273,165,3.59,240,22.091,0.064336,9.36
1994,273,165,5,2520,25.469,2.9991,0.099
1994,273,165,5,2960,24.586,2.1212,1.81
1994,273,165,5,2420,24.163,1.4437,6.96
1994,273,165,5,850,23.091,0.98257,7.77
1994,273,165,5,850,22.201,0.66873,7.2
1994,273,165,5,530,21.855,0.47299,9.16
1994,273,165,5,520,21.086,0.21909,8.58
1994,273,165,5,130,19.487,0.087008,9.82
1994,273,165,5,10,17.432,0.047009,12.43
1994,273,165,5,1640,25.932,4.5794,0.01
1994,274,165,5.59,480,29.119,39.309,0.01
1994,274,165,5.59,520,29.157,14.839,0.01
1994,274,165,5.59,1500,29.108,4.8221,0.01
1994,274,165,5.59,7150,25.612,2.2792,0.01
1994,274,165,5.59,2890,24.262,1.567,0.695
1994,274,165,5.59,1250,23.333,1.1184,4.38
1994,274,165,5.59,530,21.902,0.79829,6.32
1994,274,165,5.59,590,19.839,0.35008,9.34
1994,274,165,5.59,510,18.695,0.24068,10.88
1994,274,165,5.59,380,16.716,0.1181,13.47
1994,274,165,5.59,300,14.656,0.053771,15.91
1994,275,166.59,0,760,28.941,41.57,0.01
1994,275,166.59,0,670,28.92,28.222,0.01
1994,275,166.59,0,760,28.986,20.437,0.01
1994,275,166.59,0,970,29.03,14.8,0.01
1994,275,166.59,0,680,29.029,7.2759,0.01
1994,275,166.59,0,670,29.041,4.0699,0.01
1994,275,166.59,0,1040,29.041,2.0009,0.01
1994,275,166.59,0,1360,29.029,1.1939,0.01
1994,275,166.59,0,3270,29.114,0.32832,0.016
1994,275,166.59,0,2370,28.481,0.090289,1.67
1994,275,166.59,0,30,18.954,0.003357,12.04
1994,276,166.49,-0.07,800,29.035,41.049,0.01
1994,276,166.49,-0.07,950,29.04,20.335,0.01
1994,276,166.49,-0.07,860,29.046,14.776,0.01
1994,276,166.49,-0.07,740,29.052,7.3197,0.01
1994,276,166.49,-0.07,960,29.061,3.8651,0.01
1994,276,166.49,-0.07,740,29.059,2.0409,0.01
1994,276,166.49,-0.07,1090,29.07,1.1487,0.01
1994,276,166.49,-0.07,760,29.134,0.32029,0.01
1994,276,166.49,-0.07,470,28.821,0.089305,2.56
1994,276,166.49,-0.07,90,21.128,0.026542,10.43
1994,276,166.49,-0.07,40,18.733,0.0034392,12.09
1994,276,166.52,-0.05,480,29.073,39.573,0.01
1994,276,166.52,-0.05,600,29.075,14.735,0.01
1994,276,166.52,-0.05,780,29.056,4.2858,0.01
1994,276,166.52,-0.05,1440,29.06,2.3114,0.701
1994,276,166.52,-0.05,1370,29.136,1.2466,0.01
1994,276,166.52,-0.05,3440,29.263,0.38568,0.01
1994,276,166.52,-0.05,1100,23.188,0.11218,8.86
1994,276,166.52,-0.05,600,21.548,0.064353,10.1
1994,276,166.52,-0.05,430,20.735,0.034707,10.59
1994,276,166.52,-0.05,110,19.219,0.015553,11.41
1994,276,166.52,-0.05,30,18.592,0.0083879,11.88
1994,276,166.52,-0.05,50,18.566,0.0048119,11.96
